log_id,qr_id,authorization_id,guest_id,guest_name,unit_id,unit_number,frontdesk_id,frontdesk_name,action_type,scanned_at,result_status,has_authorization_form,has_luggage,luggage_count,luggage_desc,companions_count,vehicle_plate_no,remarks
757,219,5127,2697,Ana Mendoza,9030,10B,302,Carlos Mendoza,CHECK_OUT,2025-03-06 2:06:00,REVOKED,FALSE,TRUE,3,3 boxs,1,HZE-1119,Access revoked by admin
758,216,6078,2956,Liza Sy,9025,20B,302,Carlos Mendoza,CHECK_IN,2025-03-05 20:07:00,VALID,TRUE,FALSE,0,,0,,Vehicle info recorded
759,108,5158,2172,Rina Aquino,9255,25C,304,Daniel Ramos,CHECK_IN,2025-03-12 17:26:00,EXPIRED,TRUE,FALSE,0,,0,,Authorization expired
760,147,5428,2055,Juan Chua,9055,11D,301,Maria Santos,CHECK_IN,2025-03-14 22:08:00,VALID,TRUE,FALSE,0,,4,JTD-6093,Vehicle info recorded
761,194,5709,2275,Ana Lim,9160,20A,301,Maria Santos,CHECK_OUT,2025-03-14 10:02:00,VALID,TRUE,TRUE,4,4 boxs,0,SEY-6322,Late arrival
762,229,5303,2151,Miguel Garcia,9141,11C,304,Daniel Ramos,CHECK_IN,2025-03-07 3:20:00,REVOKED,TRUE,FALSE,0,,4,BLU-0537,Access revoked by admin
763,201,5878,2892,Ana Aquino,9050,04F,302,Carlos Mendoza,CHECK_IN,2025-03-01 17:48:00,REVOKED,FALSE,FALSE,0,,2,MTC-0627,Access revoked by admin
764,118,5657,2436,Liza Bautista,9112,09C,303,Rica Lopez,CHECK_IN,2025-03-11 2:43:00,VALID,TRUE,FALSE,0,,0,NYR-2938,ID verified at desk
765,174,5083,2238,Miguel Mendoza,9284,01E,304,Daniel Ramos,CHECK_OUT,2025-03-09 3:06:00,VALID,TRUE,FALSE,0,,0,ENB-3359,No luggage
766,113,5210,2759,Trisha Dela Cruz,9025,17C,305,Jasmine Cruz,CHECK_IN,2025-03-02 19:24:00,VALID,TRUE,TRUE,1,1 duffel bag,0,SZF-6999,Vehicle info recorded
767,246,5770,2608,Gab Bianchi,9234,03E,303,Rica Lopez,CHECK_IN,2025-03-09 15:59:00,VALID,TRUE,FALSE,0,,1,YQJ-9932,Late arrival
768,127,5379,2457,Mae Tan,9221,13E,305,Jasmine Cruz,CHECK_OUT,2025-03-02 13:54:00,VALID,TRUE,FALSE,0,,0,DOY-6072,Late arrival
769,179,6151,2468,Bea Bianchi,9113,11F,305,Jasmine Cruz,CHECK_OUT,2025-03-06 21:14:00,EXPIRED,TRUE,FALSE,0,,0,,Authorization expired
770,172,5007,2706,Nina Gomez,9073,23E,305,Jasmine Cruz,CHECK_IN,2025-03-02 0:21:00,VALID,FALSE,TRUE,3,3 boxs,0,ICZ-8696,No printed authorization form
771,204,5150,2444,Juan Sy,9247,14A,302,Carlos Mendoza,CHECK_OUT,2025-03-13 8:38:00,VALID,TRUE,FALSE,0,,2,MRE-3948,ID verified at desk
772,110,5061,2337,Angelo Torres,9001,01F,305,Jasmine Cruz,CHECK_IN,2025-03-10 5:21:00,EXPIRED,TRUE,FALSE,0,,4,CCV-3950,Authorization expired
773,112,5136,2769,Bea Reyes,9143,03C,305,Jasmine Cruz,CHECK_IN,2025-03-08 15:31:00,VALID,TRUE,TRUE,2,2 hand carrys,0,NUE-0534,ID verified at desk
774,104,6015,2903,Trisha Bianchi,9145,13B,301,Maria Santos,CHECK_OUT,2025-03-11 13:13:00,EXPIRED,TRUE,FALSE,0,,0,,Authorization expired
775,135,5706,2040,Gab Lim,9252,24F,304,Daniel Ramos,CHECK_OUT,2025-03-02 10:02:00,NOT_FOUND,TRUE,FALSE,0,,3,,QR not recognized
776,234,6093,2539,Mark Cruz,9102,07D,302,Carlos Mendoza,CHECK_IN,2025-03-04 8:27:00,REVOKED,TRUE,FALSE,0,,3,MDO-8170,Access revoked by admin
777,152,5337,2209,Mark Bianchi,9084,01D,301,Maria Santos,CHECK_IN,2025-03-10 22:24:00,VALID,TRUE,FALSE,0,,4,LMD-3371,ID verified at desk
778,178,5542,2101,John Chua,9166,02B,304,Daniel Ramos,CHECK_IN,2025-03-02 7:29:00,REVOKED,TRUE,TRUE,1,1 large suitcase,0,DMP-8127,Access revoked by admin
779,227,6052,2349,John Lim,9008,06F,301,Maria Santos,CHECK_OUT,2025-03-14 17:40:00,VALID,TRUE,FALSE,0,,4,,No printed authorization form
780,225,5897,2479,Nina Torres,9277,08A,305,Jasmine Cruz,CHECK_IN,2025-03-08 13:54:00,VALID,TRUE,FALSE,0,,0,PZW-9866,No luggage
781,216,5980,2126,Rafael Villanueva,9121,13E,302,Carlos Mendoza,CHECK_OUT,2025-03-01 16:26:00,VALID,TRUE,TRUE,1,1 duffel bag,0,,No printed authorization form
782,183,5327,2177,Rafael Ramos,9008,25C,305,Jasmine Cruz,CHECK_OUT,2025-03-03 17:17:00,VALID,TRUE,TRUE,1,1 box,0,CSE-5967,Smooth processing
783,242,6095,2550,Miguel Flores,9278,10E,301,Maria Santos,CHECK_OUT,2025-03-04 5:17:00,EXPIRED,TRUE,TRUE,1,1 box,0,,Authorization expired
784,238,5888,2514,Bea Mendoza,9067,10E,303,Rica Lopez,CHECK_OUT,2025-03-15 4:59:00,VALID,TRUE,FALSE,0,,4,QOZ-0715,With companions
785,160,6115,2823,Trisha Navarro,9245,07E,302,Carlos Mendoza,CHECK_IN,2025-03-11 14:51:00,VALID,TRUE,FALSE,0,,4,RPM-8299,Vehicle info recorded
786,229,6019,2316,Kevin Lopez,9265,19B,304,Daniel Ramos,CHECK_OUT,2025-03-02 4:51:00,VALID,TRUE,FALSE,0,,2,ZHL-0405,Vehicle info recorded
787,197,5680,2936,Kyle Reyes,9016,22A,302,Carlos Mendoza,CHECK_IN,2025-03-13 15:52:00,VALID,TRUE,FALSE,0,,2,MOS-6325,ID verified at desk
788,147,5506,2273,Gab Chua,9138,13B,302,Carlos Mendoza,CHECK_IN,2025-03-14 8:42:00,REVOKED,TRUE,TRUE,1,1 duffel bag,0,RYK-7256,Access revoked by admin
789,142,6179,2352,Rafael Chua,9114,23B,303,Rica Lopez,CHECK_IN,2025-03-09 18:05:00,VALID,FALSE,FALSE,0,,4,AUP-8468,No printed authorization form
790,104,5657,2999,Mae Santos,9115,01B,303,Rica Lopez,CHECK_OUT,2025-03-04 1:31:00,EXPIRED,FALSE,FALSE,0,,1,TPF-0385,Authorization expired
791,248,5484,2552,Ana Lim,9187,07D,303,Rica Lopez,CHECK_IN,2025-03-08 0:22:00,VALID,TRUE,TRUE,1,1 large suitcase,0,GNP-8136,Manual review required
792,181,5094,2033,Rina Santos,9077,23F,301,Maria Santos,CHECK_IN,2025-03-03 7:35:00,VALID,TRUE,TRUE,1,1 duffel bag,0,BTX-2704,No printed authorization form
793,133,5482,3054,Bea Sy,9179,13B,302,Carlos Mendoza,CHECK_OUT,2025-03-14 0:25:00,VALID,FALSE,TRUE,1,1 backpack,0,NZY-7874,ID verified at desk
794,142,5284,3010,Carlo Aquino,9173,24F,303,Rica Lopez,CHECK_IN,2025-03-09 1:25:00,VALID,TRUE,TRUE,3,3 hand carrys,0,FQE-4911,Vehicle info recorded
795,185,5053,2279,Juan Reyes,9022,05C,303,Rica Lopez,CHECK_OUT,2025-03-14 16:12:00,VALID,TRUE,FALSE,0,,1,KCG-0557,Smooth processing
796,233,5418,2872,Gab Bautista,9052,10C,303,Rica Lopez,CHECK_OUT,2025-03-13 6:36:00,VALID,TRUE,FALSE,0,,0,,Late arrival
797,208,5920,2904,Mae Flores,9077,24A,302,Carlos Mendoza,CHECK_IN,2025-03-13 1:25:00,NOT_FOUND,TRUE,FALSE,0,,1,ZFW-8123,QR not recognized
798,116,5259,2410,Rina Tan,9004,21C,305,Jasmine Cruz,CHECK_IN,2025-03-09 21:58:00,VALID,FALSE,TRUE,4,4 backpacks,0,,Manual review required
799,188,5050,3091,John Villanueva,9207,17F,301,Maria Santos,CHECK_OUT,2025-03-05 8:38:00,VALID,FALSE,TRUE,3,3 backpacks,0,UIP-2629,Smooth processing
800,183,5292,2185,Bea Garcia,9196,22E,302,Carlos Mendoza,CHECK_OUT,2025-03-10 6:21:00,VALID,FALSE,FALSE,0,,0,FCO-3373,With companions
801,107,5668,2373,John Tan,9296,19E,302,Carlos Mendoza,CHECK_OUT,2025-03-05 5:29:00,REVOKED,TRUE,FALSE,0,,0,UJH-8823,Access revoked by admin
802,142,5666,2745,Miguel Chua,9277,07C,305,Jasmine Cruz,CHECK_OUT,2025-03-07 9:41:00,VALID,TRUE,FALSE,0,,0,HFZ-6430,No printed authorization form
803,166,5520,3183,Angelo Bianchi,9060,06D,305,Jasmine Cruz,CHECK_OUT,2025-03-14 13:59:00,VALID,TRUE,TRUE,1,1 large suitcase,2,TOY-8713,Manual review required
804,183,5284,3187,Gab Aquino,9125,05B,301,Maria Santos,CHECK_OUT,2025-03-03 13:49:00,VALID,TRUE,FALSE,0,,0,,Late arrival
805,144,5078,2092,Paolo Sy,9251,20F,304,Daniel Ramos,CHECK_IN,2025-03-12 20:17:00,EXPIRED,TRUE,FALSE,0,,0,LVQ-5238,Authorization expired
806,200,5125,2083,Sarah Dela Cruz,9143,10B,304,Daniel Ramos,CHECK_OUT,2025-03-14 8:45:00,EXPIRED,TRUE,TRUE,1,1 backpack,0,,Authorization expired
807,153,6169,2192,Juan Tan,9296,06F,305,Jasmine Cruz,CHECK_OUT,2025-03-01 21:07:00,VALID,TRUE,TRUE,2,2 small suitcases,0,,Smooth processing
808,247,5852,2963,Mark Cruz,9256,03E,301,Maria Santos,CHECK_IN,2025-03-02 10:26:00,VALID,TRUE,TRUE,2,2 small suitcases,0,ONO-2019,No luggage
809,129,5231,2784,Rafael Gomez,9067,06A,301,Maria Santos,CHECK_OUT,2025-03-02 1:25:00,VALID,TRUE,FALSE,0,,0,HGT-3049,Late arrival
810,210,5779,2691,Sarah Sy,9007,22B,304,Daniel Ramos,CHECK_OUT,2025-03-08 4:38:00,VALID,TRUE,FALSE,0,,1,,Smooth processing
811,242,5809,3075,Kevin Lopez,9005,19F,303,Rica Lopez,CHECK_OUT,2025-03-04 17:59:00,VALID,TRUE,TRUE,2,2 duffel bags,0,LXM-1039,No printed authorization form
812,132,6195,3017,Juan Gomez,9118,15A,302,Carlos Mendoza,CHECK_IN,2025-03-10 23:29:00,REVOKED,TRUE,TRUE,4,4 backpacks,0,,Access revoked by admin
813,106,5532,2154,Kevin Dela Cruz,9073,16A,304,Daniel Ramos,CHECK_IN,2025-03-15 7:27:00,VALID,TRUE,TRUE,1,1 large suitcase,0,,No luggage
814,210,5873,2046,Nina Torres,9067,05C,305,Jasmine Cruz,CHECK_OUT,2025-03-03 18:27:00,VALID,TRUE,FALSE,0,,0,UAH-4030,No luggage
815,104,5744,2831,Angelo Chua,9232,12D,303,Rica Lopez,CHECK_OUT,2025-03-09 18:33:00,VALID,TRUE,FALSE,0,,0,FHI-7124,Manual review required
816,211,5006,2227,Ana Sy,9031,25A,305,Jasmine Cruz,CHECK_IN,2025-03-06 1:10:00,VALID,FALSE,FALSE,0,,0,,Vehicle info recorded
817,170,5185,3002,John Flores,9265,02E,301,Maria Santos,CHECK_IN,2025-03-09 16:01:00,VALID,TRUE,TRUE,1,1 backpack,0,GQB-6713,Smooth processing
818,218,5470,2681,Mark Reyes,9148,12E,303,Rica Lopez,CHECK_IN,2025-03-05 20:57:00,VALID,TRUE,FALSE,0,,4,,No printed authorization form
819,214,5873,2880,Rina Santos,9255,01B,301,Maria Santos,CHECK_IN,2025-03-08 22:16:00,VALID,TRUE,FALSE,0,,4,,Manual review required
820,165,5896,2807,Nina Tan,9041,12E,301,Maria Santos,CHECK_IN,2025-03-04 11:29:00,VALID,TRUE,TRUE,3,3 laptop bags,0,,No printed authorization form
821,250,5052,2139,Liza Reyes,9229,19D,304,Daniel Ramos,CHECK_IN,2025-03-07 1:47:00,VALID,TRUE,TRUE,2,2 boxs,0,WSY-4905,Late arrival
822,116,5649,2353,Ana Santos,9257,02E,303,Rica Lopez,CHECK_OUT,2025-03-14 22:33:00,VALID,FALSE,TRUE,4,4 duffel bags,1,,Manual review required
823,130,5850,2783,Rina Sy,9150,04D,304,Daniel Ramos,CHECK_OUT,2025-03-04 17:04:00,VALID,TRUE,TRUE,4,4 boxs,2,YKN-2389,ID verified at desk
824,249,6165,2234,Rina Garcia,9008,03F,303,Rica Lopez,CHECK_IN,2025-03-11 3:16:00,VALID,FALSE,TRUE,2,2 laptop bags,4,RFD-1602,Smooth processing
825,166,5195,3118,Mark Torres,9190,22F,305,Jasmine Cruz,CHECK_IN,2025-03-14 21:12:00,VALID,FALSE,FALSE,0,,0,COA-8894,Smooth processing
826,118,6120,2818,Paolo Mendoza,9274,05B,301,Maria Santos,CHECK_IN,2025-03-09 10:27:00,VALID,TRUE,TRUE,4,4 boxs,0,RFB-0480,Vehicle info recorded
827,221,5656,2970,Mark Bautista,9097,13E,301,Maria Santos,CHECK_IN,2025-03-10 12:13:00,VALID,TRUE,TRUE,2,2 boxs,0,SIZ-2968,With companions
828,218,5804,3185,Angelo Reyes,9137,02E,303,Rica Lopez,CHECK_IN,2025-03-04 0:23:00,VALID,TRUE,FALSE,0,,0,BPR-3274,Late arrival
829,185,5773,2726,Liza Garcia,9298,22F,304,Daniel Ramos,CHECK_IN,2025-03-02 8:40:00,EXPIRED,FALSE,FALSE,0,,4,HXI-9604,Authorization expired
830,215,6048,2640,Kevin Lim,9228,01B,305,Jasmine Cruz,CHECK_IN,2025-03-10 2:46:00,VALID,FALSE,TRUE,2,2 hand carrys,0,REA-8934,Vehicle info recorded
831,236,6028,2467,Rina Reyes,9224,05C,304,Daniel Ramos,CHECK_IN,2025-03-13 7:55:00,VALID,TRUE,TRUE,1,1 small suitcase,2,DSY-3592,Late arrival
832,204,5222,2477,Sarah Villanueva,9209,01C,302,Carlos Mendoza,CHECK_OUT,2025-03-02 7:54:00,EXPIRED,TRUE,TRUE,4,4 backpacks,0,FLI-4724,Authorization expired
833,131,5200,2879,Carlo Reyes,9099,23C,303,Rica Lopez,CHECK_IN,2025-03-14 5:46:00,VALID,FALSE,TRUE,4,4 duffel bags,2,TRS-8088,Smooth processing
834,202,5946,3129,Kevin Gomez,9140,03D,303,Rica Lopez,CHECK_IN,2025-03-03 17:07:00,VALID,FALSE,FALSE,0,,0,IRN-9893,Vehicle info recorded
835,240,5902,2639,Bea Navarro,9291,10F,301,Maria Santos,CHECK_IN,2025-03-14 17:19:00,VALID,TRUE,FALSE,0,,2,VFB-7536,Smooth processing
836,189,5233,2145,Angelo Lim,9217,22F,301,Maria Santos,CHECK_IN,2025-03-14 21:29:00,VALID,TRUE,FALSE,0,,3,,With companions
837,125,6055,3187,Paolo Lopez,9191,20A,304,Daniel Ramos,CHECK_IN,2025-03-02 10:50:00,VALID,TRUE,FALSE,0,,0,SIF-0466,ID verified at desk
838,242,5891,2884,Angelo Flores,9026,11D,303,Rica Lopez,CHECK_IN,2025-03-08 9:42:00,VALID,FALSE,TRUE,4,4 backpacks,0,,Manual review required
839,178,5654,2453,Sarah Aquino,9015,14B,302,Carlos Mendoza,CHECK_OUT,2025-03-09 17:48:00,VALID,TRUE,TRUE,2,2 hand carrys,0,KWJ-0165,No printed authorization form
840,158,5110,2019,Nina Bautista,9096,04B,302,Carlos Mendoza,CHECK_IN,2025-03-11 14:48:00,VALID,FALSE,FALSE,0,,0,YKT-1601,No luggage
841,145,5576,2205,Mark Ramos,9258,09E,305,Jasmine Cruz,CHECK_OUT,2025-03-02 16:45:00,VALID,FALSE,TRUE,1,1 laptop bag,0,PWP-8231,With companions
842,247,5734,2910,Juan Santos,9229,05F,304,Daniel Ramos,CHECK_OUT,2025-03-05 1:37:00,VALID,TRUE,TRUE,1,1 large suitcase,3,,Manual review required
843,187,5467,2881,Jasmine Chua,9198,25E,301,Maria Santos,CHECK_IN,2025-03-09 7:20:00,REVOKED,TRUE,TRUE,3,3 boxs,2,,Access revoked by admin
844,242,5477,3032,Carlo Santos,9186,25C,301,Maria Santos,CHECK_IN,2025-03-11 2:25:00,VALID,TRUE,TRUE,4,4 backpacks,0,CDE-3274,Manual review required
845,121,5924,2898,Rafael Cruz,9125,22C,302,Carlos Mendoza,CHECK_IN,2025-03-02 0:46:00,VALID,FALSE,TRUE,2,2 hand carrys,4,AUR-0196,Late arrival
846,110,5523,2674,Sarah Reyes,9198,20B,303,Rica Lopez,CHECK_OUT,2025-03-12 18:43:00,VALID,TRUE,FALSE,0,,2,ABW-1816,Manual review required
847,221,6035,2587,Bea Lim,9218,12B,303,Rica Lopez,CHECK_IN,2025-03-09 12:18:00,VALID,TRUE,FALSE,0,,3,PTT-3781,Smooth processing
848,182,5494,2253,Kevin Sy,9234,17E,303,Rica Lopez,CHECK_OUT,2025-03-10 2:48:00,VALID,TRUE,TRUE,2,2 hand carrys,0,,No printed authorization form
849,223,6186,2273,Angelo Gomez,9141,15F,302,Carlos Mendoza,CHECK_IN,2025-03-06 15:00:00,VALID,TRUE,FALSE,0,,0,MWI-2423,Late arrival
850,215,5334,3068,Miguel Torres,9291,04B,301,Maria Santos,CHECK_OUT,2025-03-13 20:12:00,VALID,TRUE,FALSE,0,,0,FQQ-0983,With companions
851,137,5249,2092,Liza Dela Cruz,9095,08B,301,Maria Santos,CHECK_IN,2025-03-13 5:05:00,VALID,TRUE,TRUE,1,1 box,0,RZV-7610,No luggage
852,175,5388,2764,Rafael Lim,9148,02F,302,Carlos Mendoza,CHECK_OUT,2025-03-07 22:01:00,EXPIRED,TRUE,FALSE,0,,1,INZ-8235,Authorization expired
853,179,5837,2648,Liza Reyes,9002,07F,301,Maria Santos,CHECK_IN,2025-03-10 12:47:00,EXPIRED,TRUE,FALSE,0,,3,SMO-1500,Authorization expired
854,211,5887,2799,Nina Santos,9048,03A,304,Daniel Ramos,CHECK_OUT,2025-03-08 3:20:00,EXPIRED,TRUE,FALSE,0,,0,JAZ-7851,Authorization expired
855,202,5551,2962,Ana Aquino,9008,12E,302,Carlos Mendoza,CHECK_IN,2025-03-13 19:24:00,VALID,TRUE,TRUE,4,4 large suitcases,0,AQH-8688,No luggage
856,220,6084,2994,Rina Lim,9187,01C,305,Jasmine Cruz,CHECK_IN,2025-03-09 14:15:00,VALID,TRUE,TRUE,4,4 small suitcases,0,,Smooth processing
857,122,5272,2884,Jasmine Garcia,9268,19E,302,Carlos Mendoza,CHECK_IN,2025-03-08 5:19:00,REVOKED,TRUE,TRUE,3,3 large suitcases,0,LKQ-5177,Access revoked by admin
858,216,5596,2185,Kevin Villanueva,9152,13E,302,Carlos Mendoza,CHECK_OUT,2025-03-03 12:44:00,VALID,TRUE,FALSE,0,,1,SME-6422,With companions
859,222,5685,3050,Kyle Lim,9231,02F,303,Rica Lopez,CHECK_OUT,2025-03-09 16:07:00,VALID,TRUE,FALSE,0,,3,BKN-8209,With companions
860,132,5752,3018,Juan Chua,9010,24A,301,Maria Santos,CHECK_OUT,2025-03-06 7:54:00,EXPIRED,FALSE,TRUE,1,1 laptop bag,2,PFQ-2895,Authorization expired
861,171,5011,2120,Mark Villanueva,9267,21E,302,Carlos Mendoza,CHECK_IN,2025-03-07 6:59:00,VALID,TRUE,TRUE,4,4 small suitcases,0,ZYL-0710,No printed authorization form
862,243,5121,2188,Liza Chua,9191,01E,302,Carlos Mendoza,CHECK_OUT,2025-03-03 19:38:00,NOT_FOUND,TRUE,TRUE,4,4 small suitcases,0,,QR not recognized
863,192,5466,2903,Ana Chua,9070,07A,301,Maria Santos,CHECK_IN,2025-03-11 2:56:00,VALID,TRUE,TRUE,4,4 backpacks,0,UCQ-9485,ID verified at desk
864,158,5289,3163,Bea Garcia,9212,19E,305,Jasmine Cruz,CHECK_IN,2025-03-10 17:04:00,VALID,TRUE,TRUE,4,4 hand carrys,1,ZXQ-2734,No luggage
865,154,5145,2073,Paolo Lopez,9024,05C,305,Jasmine Cruz,CHECK_OUT,2025-03-10 12:14:00,VALID,TRUE,TRUE,3,3 large suitcases,0,XLO-4835,With companions
866,207,6086,2124,Rafael Santos,9280,14A,304,Daniel Ramos,CHECK_IN,2025-03-14 17:16:00,VALID,FALSE,FALSE,0,,0,QGR-4253,Vehicle info recorded
867,176,5832,2283,Gab Reyes,9170,11A,304,Daniel Ramos,CHECK_OUT,2025-03-07 15:06:00,VALID,TRUE,TRUE,3,3 backpacks,4,,With companions
868,102,5070,3108,Carlo Lopez,9055,02D,303,Rica Lopez,CHECK_OUT,2025-03-14 23:43:00,VALID,TRUE,FALSE,0,,0,QMD-9025,ID verified at desk
869,213,5797,2111,John Bautista,9013,13F,305,Jasmine Cruz,CHECK_IN,2025-03-06 15:41:00,VALID,FALSE,TRUE,1,1 duffel bag,1,VEF-7595,Smooth processing
870,102,5324,2856,Ana Lim,9164,04C,302,Carlos Mendoza,CHECK_OUT,2025-03-05 11:59:00,EXPIRED,TRUE,FALSE,0,,0,OUT-5074,Authorization expired
871,111,6009,2205,Trisha Cruz,9067,15E,305,Jasmine Cruz,CHECK_IN,2025-03-09 9:15:00,VALID,TRUE,TRUE,1,1 large suitcase,0,BAM-4934,Smooth processing
872,152,6186,2243,Juan Santos,9179,05A,302,Carlos Mendoza,CHECK_IN,2025-03-12 20:36:00,VALID,FALSE,TRUE,1,1 box,1,UKT-9285,No printed authorization form
873,162,5766,3162,Carlo Tan,9024,12D,301,Maria Santos,CHECK_IN,2025-03-10 14:34:00,REVOKED,TRUE,FALSE,0,,0,NRB-1867,Access revoked by admin
874,222,5539,2091,Miguel Villanueva,9257,09F,302,Carlos Mendoza,CHECK_OUT,2025-03-06 6:57:00,VALID,TRUE,TRUE,3,3 hand carrys,1,OMY-2550,Late arrival
875,141,5713,2023,Mark Villanueva,9109,13C,303,Rica Lopez,CHECK_IN,2025-03-10 5:37:00,VALID,TRUE,TRUE,2,2 boxs,2,SWY-2334,No printed authorization form
876,124,5143,2032,Ana Chua,9021,21D,301,Maria Santos,CHECK_IN,2025-03-01 11:04:00,VALID,FALSE,FALSE,0,,0,AED-1667,Late arrival
877,134,5014,2577,Carlo Garcia,9172,25E,305,Jasmine Cruz,CHECK_OUT,2025-03-13 16:34:00,VALID,FALSE,FALSE,0,,4,MBH-3620,With companions
878,217,5758,2725,Bea Bautista,9040,09D,304,Daniel Ramos,CHECK_OUT,2025-03-14 21:24:00,VALID,FALSE,TRUE,3,3 hand carrys,1,,Vehicle info recorded
879,143,5203,2351,Mark Ramos,9269,04E,305,Jasmine Cruz,CHECK_OUT,2025-03-01 10:20:00,VALID,TRUE,TRUE,1,1 box,0,KRR-1959,Manual review required
880,220,5343,2193,Rafael Sy,9265,02F,301,Maria Santos,CHECK_OUT,2025-03-09 1:30:00,EXPIRED,TRUE,FALSE,0,,0,CRM-9289,Authorization expired
881,222,5354,3043,Paolo Lopez,9160,02F,301,Maria Santos,CHECK_OUT,2025-03-04 11:25:00,VALID,TRUE,TRUE,1,1 large suitcase,0,REU-3220,ID verified at desk
882,122,5569,2571,Angelo Santos,9109,24B,305,Jasmine Cruz,CHECK_OUT,2025-03-02 20:03:00,VALID,FALSE,TRUE,2,2 duffel bags,2,XAE-0304,With companions
883,156,5269,2268,Trisha Villanueva,9184,05F,301,Maria Santos,CHECK_IN,2025-03-05 17:55:00,VALID,TRUE,TRUE,1,1 laptop bag,1,MGA-0593,Manual review required
884,216,5942,2729,Rafael Chua,9050,20E,302,Carlos Mendoza,CHECK_IN,2025-03-02 22:47:00,VALID,TRUE,FALSE,0,,1,MTB-2983,No luggage
885,107,5540,2508,Gab Santos,9035,20D,304,Daniel Ramos,CHECK_IN,2025-03-14 5:55:00,VALID,FALSE,FALSE,0,,0,,Smooth processing
886,193,5832,3142,Jasmine Flores,9202,15A,304,Daniel Ramos,CHECK_IN,2025-03-10 7:10:00,EXPIRED,TRUE,TRUE,4,4 backpacks,0,JYY-4407,Authorization expired
887,210,5802,2403,Mae Bianchi,9097,23B,305,Jasmine Cruz,CHECK_IN,2025-03-01 12:39:00,VALID,TRUE,TRUE,2,2 large suitcases,0,NDC-4243,Vehicle info recorded
888,135,5704,3137,Carlo Santos,9078,04F,305,Jasmine Cruz,CHECK_OUT,2025-03-02 5:27:00,VALID,TRUE,FALSE,0,,0,XTN-2341,Vehicle info recorded
889,167,5452,2412,Gab Lopez,9123,05F,303,Rica Lopez,CHECK_OUT,2025-03-05 13:56:00,EXPIRED,TRUE,TRUE,2,2 large suitcases,2,BZW-3115,Authorization expired
890,235,6023,2831,Juan Ramos,9137,12D,304,Daniel Ramos,CHECK_OUT,2025-03-14 3:51:00,VALID,TRUE,FALSE,0,,0,XZI-5353,Vehicle info recorded
891,194,6156,2968,Paolo Navarro,9198,24E,305,Jasmine Cruz,CHECK_IN,2025-03-02 18:43:00,VALID,FALSE,TRUE,2,2 backpacks,1,ASK-9481,No printed authorization form
892,147,5818,2293,Carlo Ramos,9295,13D,303,Rica Lopez,CHECK_OUT,2025-03-05 11:14:00,VALID,FALSE,TRUE,3,3 large suitcases,1,MDJ-0489,Late arrival
893,163,5323,2851,Liza Mendoza,9163,10B,301,Maria Santos,CHECK_IN,2025-03-10 17:21:00,VALID,TRUE,TRUE,1,1 small suitcase,0,DPQ-5221,No luggage
894,194,6125,2915,Mark Sy,9144,11B,302,Carlos Mendoza,CHECK_IN,2025-03-07 16:34:00,VALID,TRUE,FALSE,0,,0,IVU-7017,Late arrival
895,141,5052,3084,Nina Lopez,9076,08D,304,Daniel Ramos,CHECK_IN,2025-03-14 11:17:00,VALID,TRUE,TRUE,2,2 laptop bags,3,UBY-5278,No luggage
896,106,5753,2667,Bea Reyes,9019,01B,304,Daniel Ramos,CHECK_OUT,2025-03-05 9:18:00,VALID,TRUE,TRUE,4,4 duffel bags,0,,Vehicle info recorded
897,106,5617,2465,Kyle Gomez,9112,25D,305,Jasmine Cruz,CHECK_OUT,2025-03-03 7:25:00,VALID,TRUE,TRUE,1,1 large suitcase,0,WEQ-6209,With companions
898,247,5993,2505,Jasmine Tan,9192,20C,302,Carlos Mendoza,CHECK_OUT,2025-03-04 17:01:00,VALID,TRUE,FALSE,0,,0,GQT-9204,No printed authorization form
899,221,5455,2726,Miguel Tan,9117,14D,301,Maria Santos,CHECK_IN,2025-03-02 2:58:00,VALID,TRUE,TRUE,4,4 small suitcases,0,PZD-8236,Smooth processing
900,125,5029,3007,Liza Tan,9203,04C,305,Jasmine Cruz,CHECK_IN,2025-03-14 0:53:00,VALID,TRUE,TRUE,1,1 hand carry,0,UNW-4846,Manual review required
901,151,5665,2907,Paolo Tan,9075,07B,302,Carlos Mendoza,CHECK_IN,2025-03-05 0:08:00,EXPIRED,TRUE,FALSE,0,,0,ELR-9222,Authorization expired
902,190,5830,2118,Rafael Bautista,9173,07C,301,Maria Santos,CHECK_OUT,2025-03-06 20:17:00,VALID,TRUE,FALSE,0,,0,,No luggage
903,236,5114,2557,Rafael Villanueva,9142,04B,301,Maria Santos,CHECK_IN,2025-03-08 12:10:00,VALID,TRUE,TRUE,1,1 duffel bag,0,,No luggage
904,156,5790,2358,Rafael Reyes,9261,10F,304,Daniel Ramos,CHECK_IN,2025-03-12 2:36:00,VALID,TRUE,TRUE,3,3 hand carrys,0,ISC-2151,Vehicle info recorded
905,168,5148,2159,Kyle Lopez,9169,14C,301,Maria Santos,CHECK_IN,2025-03-03 9:52:00,VALID,TRUE,FALSE,0,,0,PLZ-2070,With companions
906,104,5520,2346,Nina Bautista,9008,03E,304,Daniel Ramos,CHECK_IN,2025-03-03 9:02:00,VALID,TRUE,TRUE,2,2 hand carrys,0,TMO-8976,Smooth processing
